date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:09:45	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.188.delayed	(from https://www.pbssoft.com/blog-post/what-is-devops-/15)
07:09:46	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:46%20GMT	https://www.pbssoft.com/blog-post/what-is-devops-/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/what-is-devops-/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/what-is-devops-/15)
07:09:46	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:39:46%20GMT	https://www.pbssoft.com/what-is-devops-	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/what-is-devops-	(from https://www.pbssoft.com/blog-post/What_is_DevOps/15)
07:09:46	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.18a.delayed	(from https://www.pbssoft.com/blog-post/What_is_DevOps/15)
07:09:46	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:46%20GMT	https://www.pbssoft.com/blog-post/What_is_DevOps/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/What_is_DevOps/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/What_is_DevOps/15)
07:09:47	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:39:46%20GMT	https://www.pbssoft.com/software-testing-tutorial	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/software-testing-tutorial	(from https://www.pbssoft.com/blog-post/software-testing-tutorial/14)
07:09:47	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.18c.delayed	(from https://www.pbssoft.com/blog-post/software-testing-tutorial/14)
07:09:47	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:47%20GMT	https://www.pbssoft.com/blog-post/software-testing-tutorial/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/software-testing-tutorial/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/software-testing-tutorial/14)
07:09:47	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:39:47%20GMT	https://www.pbssoft.com/software-testing-tutorial	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/software-testing-tutorial	(from https://www.pbssoft.com/blog-post/Software_Testing_Tutorial/14)
07:09:47	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.18e.delayed	(from https://www.pbssoft.com/blog-post/Software_Testing_Tutorial/14)
07:09:48	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:48%20GMT	https://www.pbssoft.com/blog-post/Software_Testing_Tutorial/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/Software_Testing_Tutorial/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/Software_Testing_Tutorial/14)
07:09:48	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.18f.delayed	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:49	221596/221596	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:48%20GMT	https://www.pbssoft.com/core-java-online-training	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/core-java-online-training.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:49	128768/128768	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:48%20GMT	https://www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/11	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/11.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:50	30643/30643	---M--	200	added ('OK')	image/jpeg	etag:%2277b3-62836cc2-0;;;%22	https://www.pbssoft.com/uploads/blog/146063996_1652780226.jpeg	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/uploads/blog/146063996_1652780226.jpg	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:50	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:49%20GMT	https://www.pbssoft.com/pbssoft-blog/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/pbssoft-blog/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:50	128768/128768	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:50%20GMT	https://www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/11	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/11.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:51	128905/128905	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:50%20GMT	https://www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/10	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/10.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:51	34219/34219	---M--	200	added ('OK')	image/jpeg	etag:%2285ab-62836c67-0;;;%22	https://www.pbssoft.com/uploads/blog/1480354334_1652780135.jpeg	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/uploads/blog/1480354334_1652780135.jpg	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:51	128905/128905	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:51%20GMT	https://www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/10	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/10.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:52	221392/221392	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:51%20GMT	https://www.pbssoft.com/spring-framework-online-training	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/spring-framework-online-training.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:52	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:39:52%20GMT	https://www.pbssoft.com/what-is-data-science-	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/what-is-data-science-	(from https://www.pbssoft.com/blog-post/what-is-data-science-/13)
07:09:52	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.199.delayed	(from https://www.pbssoft.com/blog-post/what-is-data-science-/13)
07:09:53	158826/158826	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:39:52%20GMT	https://www.pbssoft.com/pbssoft-blog/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/pbssoft-blog/index.html	(from https://www.pbssoft.com/pbssoft-blog/?page=2)
07:09:53	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:39:53%20GMT	https://www.pbssoft.com/importance-of-python	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/importance-of-python	(from https://www.pbssoft.com/blog-post/importance-of-python/12)
07:09:53	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.19b.delayed	(from https://www.pbssoft.com/blog-post/importance-of-python/12)
07:09:53	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.19c.delayed	(from https://www.pbssoft.com/blog/category/JAVA/8)
07:09:54	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.19d.delayed	(from https://www.pbssoft.com/blog/category/Spring_Boot/9)
07:10:05	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:54%20GMT	https://www.pbssoft.com/blog/category/Spring_Boot/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Spring_Boot/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Spring_Boot/9)
07:10:06	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:53%20GMT	https://www.pbssoft.com/blog-post/what-is-data-science-/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/what-is-data-science-/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/what-is-data-science-/13)
07:10:06	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:54%20GMT	https://www.pbssoft.com/blog/category/JAVA/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/JAVA/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/JAVA/8)
07:10:06	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.19e.delayed	(from https://www.pbssoft.com/blog/category/Phython/11)
07:10:07	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:39:54%20GMT	https://www.pbssoft.com/blog-post/importance-of-python/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/importance-of-python/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/importance-of-python/12)
07:10:07	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.19f.delayed	(from https://www.pbssoft.com/blog/category/Data_science/12)
07:10:08	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:08%20GMT	https://www.pbssoft.com/blog/category/Phython/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Phython/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Phython/11)
07:10:08	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:08%20GMT	https://www.pbssoft.com/blog/category/Data_science/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Data_science/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Data_science/12)
07:10:08	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a0.delayed	(from https://www.pbssoft.com/blog/category/Software_Testing/13)
07:10:09	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:09%20GMT	https://www.pbssoft.com/blog/category/Software_Testing/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Software_Testing/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Software_Testing/13)
07:10:09	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a1.delayed	(from https://www.pbssoft.com/blog/category/Devops/14)
07:10:10	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a2.delayed	(from https://www.pbssoft.com/blog/category/Angular/15)
07:10:10	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a3.delayed	(from https://www.pbssoft.com/blog/category/Data_Structure/16)
07:10:12	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:09%20GMT	https://www.pbssoft.com/blog/category/Devops/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Devops/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Devops/14)
07:10:13	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a4.delayed	(from https://www.pbssoft.com/blog/category/Power_BI/17)
07:10:13	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:12%20GMT	https://www.pbssoft.com/blog/category/Angular/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Angular/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Angular/15)
07:10:13	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a5.delayed	(from https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/)
07:10:13	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:12%20GMT	https://www.pbssoft.com/blog/category/Data_Structure/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Data_Structure/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Data_Structure/16)
07:10:13	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:13%20GMT	https://www.pbssoft.com/blog/category/Power_BI/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog/category/Power_BI/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog/category/Power_BI/17)
07:10:14	116370/116370	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:40:13%20GMT	https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/)
07:10:14	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a6.delayed	(from https://www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/)
07:10:19	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a7.delayed	(from https://www.pbssoft.com/career_application_form/index/verify_otp/check_otp/)
07:10:19	80455/80455	---MCZ	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:40:19%20GMT	https://www.pbssoft.com/what-is-data-science-	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/what-is-data-science-.1a8.delayed	(from https://www.pbssoft.com/blog-post/What_Is_Data_Science/13)
07:10:19	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1a9.delayed	(from https://www.pbssoft.com/blog-post/What_Is_Data_Science/13)
07:10:20	116624/116624	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:40:19%20GMT	https://www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/)
07:10:20	116624/116624	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:40:19%20GMT	https://www.pbssoft.com/career_application_form/index/verify_otp/check_otp/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/career_application_form/index/verify_otp/check_otp/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/career_application_form/index/verify_otp/check_otp/)
07:10:20	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:20%20GMT	https://www.pbssoft.com/blog-post/What_Is_Data_Science/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/What_Is_Data_Science/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/What_Is_Data_Science/13)
07:10:21	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:40:20%20GMT	https://www.pbssoft.com/importance-of-python	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/importance-of-python.1aa.delayed	(from https://www.pbssoft.com/blog-post/Importance_Of_Python/12)
07:10:21	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1ab.delayed	(from https://www.pbssoft.com/blog-post/Importance_Of_Python/12)
07:10:21	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1ad.delayed	(from https://www.pbssoft.com/core-java-online-training)
07:10:22	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:21%20GMT	https://www.pbssoft.com/blog-post/Importance_Of_Python/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/Importance_Of_Python/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/Importance_Of_Python/12)
07:10:22	666792/666792	---M--	200	added ('OK')	image/jpeg	etag:%22a2ca8-6267d8ca-0;;;%22	https://www.pbssoft.com/uploads/course/core-java-online-training.jpg	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/uploads/course/core-java-online-training.jpg	(from https://www.pbssoft.com/core-java-online-training)
07:10:22	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:40:22%20GMT	https://www.pbssoft.com/a-complete-guide-to-advanced-java	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/a-complete-guide-to-advanced-java	(from https://www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/11)
07:10:22	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1b0.delayed	(from https://www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/11)
07:10:23	1515368/1515368	---M--	200	added ('OK')	application/pdf	etag:%22171f68-64314472-0;;;%22	https://www.pbssoft.com/uploads/course/1500405281_1680950385.pdf	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/uploads/course/1500405281_1680950385.pdf	(from https://www.pbssoft.com/core-java-online-training)
07:10:23	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:23%20GMT	https://www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/a-complete-guide-to-advanced-java/11)
07:10:23	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:40:23%20GMT	https://www.pbssoft.com/a-complete-guide-to-advanced-java	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/a-complete-guide-to-advanced-java	(from https://www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/11)
07:10:23	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1b2.delayed	(from https://www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/11)
07:10:24	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:23%20GMT	https://www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/A_Complete_Guide_To_Advanced_Java/11)
07:10:24	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:40:24%20GMT	https://www.pbssoft.com/introduction-to-spring-boot-and-microservices	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/introduction-to-spring-boot-and-microservices	(from https://www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/10)
07:10:24	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1b4.delayed	(from https://www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/10)
07:10:24	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:24%20GMT	https://www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/introduction-to-spring-boot-and-microservices/10)
07:10:25	80455/80455	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2009%20Mar%202024%2001:40:24%20GMT	https://www.pbssoft.com/introduction-to-spring-boot-and-microservices	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/introduction-to-spring-boot-and-microservices	(from https://www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/10)
07:10:25	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1b6.delayed	(from https://www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/10)
07:10:26	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1b8.delayed	(from https://www.pbssoft.com/spring-framework-online-training)
07:10:26	122198/122198	---M--	200	added ('OK')	image/jpeg	etag:%221dd56-6297a751-0;;;%22	https://www.pbssoft.com/uploads/course/spring-framework-online-training.jpg	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/uploads/course/spring-framework-online-training.jpg	(from https://www.pbssoft.com/spring-framework-online-training)
07:10:27	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1ba.delayed	(from https://www.pbssoft.com/pbssoft-blog/)
07:10:28	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1bb.delayed	(from https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/)
07:10:28	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1bc.delayed	(from https://www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/verify_otp/check_otp/)
07:10:31	116370/116370	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:40:29%20GMT	https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/)
07:10:31	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1bd.delayed	(from https://www.pbssoft.com/career_application_form/index/verify_otp/check_otp/verify_otp/check_otp/)
07:10:32	116624/116624	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:40:29%20GMT	https://www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/career_application_form/index/job/verify_otp/check_otp/verify_otp/check_otp/)
07:10:32	116624/116624	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2001:40:31%20GMT	https://www.pbssoft.com/career_application_form/index/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/career_application_form/index/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/career_application_form/index/verify_otp/check_otp/verify_otp/check_otp/)
07:10:33	2082330/2082330	---M--	200	added ('OK')	application/pdf	etag:%221fc61a-6187f9e7-0;;;%22	https://www.pbssoft.com/uploads/course/844092399_1636301287.pdf	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/uploads/course/844092399_1636301287.pdf	(from https://www.pbssoft.com/spring-framework-online-training)
07:10:33	1190/1190	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2001:40:25%20GMT	https://www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/verify_otp/check_otp/	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/verify_otp/check_otp/index.html	(from https://www.pbssoft.com/blog-post/Introduction_to_Spring_boot_and_Microservices/10)
07:10:33	0/-1	---M--	307	error ('')			https://www.pbssoft.com/academics	C:/My%20Web%20Sites/https___www.pbssoft.com_/www.pbssoft.com/academics.1be.delayed	(from https://www.pbssoft.com/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/verify_otp/check_otp/)
